StudyId,Title,Authors,PublicationName,AlternateName,Abstract,Url,AuthorAddress,Year,Doi,ReferenceType,Keywords,PdfRelativePath,DateTimeStudyAdded,SystematicSearchId,SystematicSearchName,CustomId
80c4266f-04fb-4621-804d-e19a087ca70f,Data Analytics in Citizen Cyberscience: Evaluating Participant Learning and Engagement with Analytics,Oula Abu Amsha;Daniel K. Schneider;Jose Luis Fernandez-Marquez;Julien Da Costa;Brian Fuchs;Laure Kloetzer,Human Computation,,"Citizen Cyberscience (CCS) projects are online projects that engage participants with no necessary prior scientific experience in online tasks of very varied types and that contribute to the scientific research in different domains. Many research studies confirm the usefulness of CCS projects to researchers while less has been done to explore their added-value for the participants. Specifically, we are interested to know to what extent CCS projects help participants learn while participating through typically small-sized and very specific tasks.We propose in this work to include another source of quantitative data to the research toolbox usually used to evaluate learning in informal learning contexts as the context of citizen science. This data source is learning analytics that makes use of the already very ubiquitous web analytics and that is heavily used in varied online learning environments. Based on our experience with two CCS pilot projects, we created a framework to help CCS project designers properly implement learning analytics in their project in order to make the full use of these analytics and integrate them with other sources of quantitative data related to the user experience. We apply the proposed framework to explore the interaction between learning and engagement in two pilot CCS projects of different types: volunteer thinking and gaming. We conclude with a number of recommendations to avoid pitfalls and proposals for best practice based on our experience.",https://hcjournal.org/index.php/jhc/article/view/68,,2016,10.15346/hc.v3i1.5,journalArticle,,,2023-08-21 10:50:35,e8336267-2d0e-43e0-94d8-e0f0b513b58e,test2,7AR2IDHM
7d04617e-e40d-4c0a-9c71-66d79da786b8,Rethinking the A in FAIR Data: Issues of Data Access and Accessibility in Research,Hugh Shanahan;Louise Bezuidenhout,Frontiers in Research Metrics and Analytics,,"The FAIR data principles are rapidly becoming a standard through which to assess responsible and reproducible research. In contrast to the requirements associated with the Interoperability principle, the requirements associated with the Accessibility principle are often assumed to be relatively straightforward to implement. Indeed, a variety of different tools assessing FAIR rely on the data being deposited in a trustworthy digital repository. In this paper we note that there is an implicit assumption that access to a repository is independent of where the user is geographically located. Using a virtual personal network (VPN) service we find that access to a set of web sites that underpin Open Science is variable from a set of 14 countries; either through connectivity issues (i.e., connections to download HTML being dropped) or through direct blocking (i.e., web servers sending 403 error codes). Many of the countries included in this study are already marginalized from Open Science discussions due to political issues or infrastructural challenges. This study clearly indicates that access to FAIR data resources is influenced by a range of geo-political factors. Given the volatile nature of politics and the slow pace of infrastructural investment, this is likely to continue to be an issue and indeed may grow. We propose that it is essential for discussions and implementations of FAIR to include awareness of these issues of accessibility. Without this awareness, the expansion of FAIR data may unintentionally reinforce current access inequities and research inequalities around the globe.",https://www.frontiersin.org/articles/10.3389/frma.2022.912456/full,,2022,10.3389/frma.2022.912456,journalArticle,,,2023-08-21 10:50:35,e8336267-2d0e-43e0-94d8-e0f0b513b58e,test2,R8QWGBXU
ce34fdf7-90bb-4855-98e9-dd0b72fb7ba0,Is There a Social Life in Open Data? The Case of Open Data Practices in Educational Technology Research,Juliana Raffaghelli;Stefania Manca,Publications,,"In the landscape of Open Science, Open Data (OD) plays a crucial role as data are one of the most basic components of research, despite their diverse formats across scientific disciplines. Opening up data is a recent concern for policy makers and researchers, as the basis for good Open Science practices. The common factor underlying these new practices—the relevance of promoting Open Data circulation and reuse—is mostly a social form of knowledge sharing and construction. However, while data sharing is being strongly promoted by policy making and is becoming a frequent practice in some disciplinary fields, Open Data sharing is much less developed in Social Sciences and in educational research. In this study, practices of OD publication and sharing in the field of Educational Technology are explored. The aim is to investigate Open Data sharing in a selection of Open Data repositories, as well as in the academic social network site ResearchGate. The 23 Open Datasets selected across five OD platforms were analysed in terms of (a) the metrics offered by the platforms and the affordances for social activity; (b) the type of OD published; (c) the FAIR (Findability, Accessibility, Interoperability, and Reusability) data principles compliance; and (d) the extent of presence and related social activity on ResearchGate. The results show a very low social activity in the platforms and very few correspondences in ResearchGate that highlight a limited social life surrounding Open Datasets. Future research perspectives as well as limitations of the study are interpreted in the discussion.",http://www.mdpi.com/2304-6775/7/1/9,,2019,10.3390/publications7010009,journalArticle,,,2023-08-21 10:50:35,e8336267-2d0e-43e0-94d8-e0f0b513b58e,test2,4M8TUXWS
066577fa-7506-4d1c-b27f-38786e1401c7,Improving the IEA Approach Using Principles of Open Data Science,Kimberly Bastille;Sean Hardison;Lynn deWitt;Jennifer Brown;Jameal Samhouri;Sarah Gaichas;Sean Lucey;Kelly Kearney;Ben Best;Scott Cross;Scott Large;Ellen Spooner,Coastal Management,,,https://www.tandfonline.com/doi/full/10.1080/08920753.2021.1846155,,2021,10.1080/08920753.2021.1846155,journalArticle,,,2023-08-21 10:50:35,e8336267-2d0e-43e0-94d8-e0f0b513b58e,test2,C73P4IF5
9268f88c-49ee-4128-8c36-100b9c1dd001,Opening Marine Long-Term Ecological Science: Lesson Learned From the LTER-Italy Site Northern Adriatic Sea,Annalisa Minelli;Alessandro Sarretta;Alessandro Oggioni;Caterina Bergami;Mauro Bastianini;Fabrizio Bernardi Aubry;Elisa Camatti;Alessandra Pugnetti,Frontiers in Marine Science,,"This work presents a practical case study of the Open Science principles applied to the valorization of a long-term marine dataset collected in the Northern Adriatic Sea, one of the Long-Term Ecological Research (LTER) sites of the LTER-Italy network. The dataset covers a temporal range of 50 years (1965–2015), and it is composed of abiotic, and phyto- and zooplankton data, for a total of 21 parameters. The case study involved many actions, which will be described here, distinguishing between the ones affecting the whole research project workflow and those acting more specifically on the dataset. We evaluate strengths, weaknesses, and possible improvements for each action. The present study pointed out that, despite the initial and still some remaining mistrust, opening research projects is more than a best practice. It is (i) important because it improves research transparency (increasing researchers’ credibility, replicability of science, and products reuse), (ii) required by many international initiatives and regulations, and (iii) enriching because it encourages cooperation between scientists across different fields and laboratories.",https://www.frontiersin.org/articles/10.3389/fmars.2021.659522/full,,2021,10.3389/fmars.2021.659522,journalArticle,,,2023-08-21 10:50:35,e8336267-2d0e-43e0-94d8-e0f0b513b58e,test2,YX5T9DUS
a4e69029-3457-4198-8645-98d311703e54,An Altmetric Analysis of Top 100 Cited Articles on Perinatal Infection,Deniz Borcak;Hatice Bulut,Bezmialem Science,,,http://cms.galenos.com.tr/Uploads/Article_58427/BezmialemScience-11-40-En.pdf,,2023,10.14235/bas.galenos.2022.50479,journalArticle,,,2023-08-21 10:50:35,e8336267-2d0e-43e0-94d8-e0f0b513b58e,test2,CWD43UTB
bb0a40bd-bb9e-4744-8b0c-daf56cf2b220,Open Data to Support CANCER Science—A Bioinformatics Perspective on Glioma Research,Fleur Jeanquartier;Claire Jean-Quartier;Sarah Stryeck;Andreas Holzinger,Onco,,"Supporting data sharing is paramount to making progress in cancer research. This includes the search for more precise targeted therapies and the search for novel biomarkers, through cluster and classification analysis, and extends to learning details in signal transduction pathways or intra- and intercellular interactions in cancer, through network analysis and network simulation. Our work aims to support and promote the use of publicly available resources in cancer research and demonstrates artificial intelligence (AI) methods to find answers to detailed questions. For example, how targeted therapies can be developed based on precision medicine or how to investigate cell-level phenomena with the help of bioinformatical methods. In our paper, we illustrate the current state of the art with examples from glioma research, in particular, how open data can be used for cancer research in general, and point out several resources and tools that are readily available. Presently, cancer researchers are often not aware of these important resources.",https://www.mdpi.com/2673-7523/1/2/16,,2021,10.3390/onco1020016,journalArticle,,,2023-08-21 10:50:35,e8336267-2d0e-43e0-94d8-e0f0b513b58e,test2,ZQW99EBP
5602af4c-9c44-478e-8442-dadd7a1eeb9a,News media attention in Climate Action: latent topics and open access,Tahereh Dehdarirad;Kalle Karlsson,Scientometrics,,"Abstract             In this study we investigated whether open access could assist the broader dissemination of scientific research in Climate Action (Sustainable Development Goal 13) via news outlets. We did this by comparing (i) the share of open and non-open access documents in different Climate Action topics, and their news counts, and (ii) the mean of news counts for open access and non-open access documents. The data set of this study comprised 70,206 articles and reviews in Sustainable Development Goal 13, published during 2014–2018, retrieved from SciVal. The number of news mentions for each document was obtained from Altmetrics Details Page API using their DOIs, whereas the open access statuses were obtained using Unpaywall.org. The analysis in this paper was done using a combination of (Latent Dirichlet allocation) topic modelling, descriptive statistics, and regression analysis. The covariates included in the regression analysis were features related to authors, country, journal, institution, funding, readability, news source category and topic. Using topic modelling, we identified 10 topics, with topics 4 (meteorology) [21%], 5 (adaption, mitigation, and legislation) [18%] and 8 (ecosystems and biodiversity) [14%] accounting for 53% of the research in Sustainable Development Goal 13. Additionally, the results of regression analysis showed that while keeping all the variables constant in the model, open access papers in Climate Action had a news count advantage (8.8%) in comparison to non-open access papers. Our findings also showed that while a higher share of open access documents in topics such as topic 9 (Human vulnerability to risks) might not assist with its broader dissemination, in some others such as topic 5 (adaption, mitigation, and legislation), even a lower share of open access documents might accelerate its broad communication via news outlets.",https://link.springer.com/10.1007/s11192-021-04095-7,,2021,10.1007/s11192-021-04095-7,journalArticle,,,2023-08-21 10:50:35,e8336267-2d0e-43e0-94d8-e0f0b513b58e,test2,PJYJVHZS
d059c1f9-66f5-407c-afbf-6ec64f3e2fb6,Open weather and climate science in the digital era,Martine G. De Vos;Wilco Hazeleger;Driss Bari;Jörg Behrens;Sofiane Bendoukha;Irene Garcia-Marti;Ronald Van Haren;Sue Ellen Haupt;Rolf Hut;Fredrik Jansson;Andreas Mueller;Peter Neilley;Gijs Van Den Oord;Inti Pelupessy;Paolo Ruti;Martin G. Schultz;Jeremy Walton,Geoscience Communication,,"Abstract. The need for open science has been recognized by the communities of meteorology and climate science. While these domains are mature in terms of applying digital technologies, the implementation of open science methodologies is less advanced. In a session on “Weather and Climate Science in the Digital Era” at the 14th IEEE International eScience Conference domain specialists and data and computer scientists discussed the road towards open weather and climate science. Roughly 80 % of the studies presented in the conference session showed the added value of open data and software. These studies included open datasets from disparate sources in their analyses or developed tools and approaches that were made openly available to the research community. Furthermore, shared software is a prerequisite for the studies which presented systems like a model coupling framework or digital collaboration platform. Although these studies showed that sharing code and data is important, the consensus among the participants was that this is not sufficient to achieve open weather and climate science and that there are important issues to address. At the level of technology, the application of the findable, accessible, interoperable, and reusable (FAIR) principles to many datasets used in weather and climate science remains a challenge. This may be due to scalability (in the case of high-resolution climate model data, for example), legal barriers such as those encountered in using weather forecast data, or issues with heterogeneity (for example, when trying to make use of citizen data). In addition, the complexity of current software platforms often limits collaboration between researchers and the optimal use of open science tools and methods. The main challenges we observed, however, were non-technical and impact the practice of science as a whole. There is a need for new roles and responsibilities in the scientific process. People working at the interface of science and digital technology – e.g., data stewards and research software engineers – should collaborate with domain researchers to ensure the optimal use of open science tools and methods. In order to remove legal boundaries on sharing data, non-academic parties such as meteorological institutes should be allowed to act as trusted agents. Besides the creation of these new roles, novel policies regarding open weather and climate science should be developed in an inclusive way in order to engage all stakeholders. Although there is an ongoing debate on open science in the community, the individual aspects are usually discussed in isolation. Our approach in this paper takes the discourse further by focusing on “open science in weather and climate research” as a whole. We consider all aspects of open science and discuss the challenges and opportunities of recent open science developments in data, software, and hardware. We have compiled these into a list of concrete recommendations that could bring us closer to open weather and climate science. We acknowledge that the development of open weather and climate science requires effort to change, but the benefits are large. We have observed these benefits directly in the studies presented in the conference and believe that it leads to much faster progress in understanding our complex world.",https://gc.copernicus.org/articles/3/191/2020/,,2020,10.5194/gc-3-191-2020,journalArticle,,,2023-08-21 10:50:35,e8336267-2d0e-43e0-94d8-e0f0b513b58e,test2,VHHJDZE4
d32bc93b-c9e7-4abd-b985-0489f436cee1,‘My new routine’: Assessing the impact of citizen science on climate adaptation in Bangladesh,S. Bremer;M. Mahfujul Haque;Saifullah Bin Aziz;S. Kvamme,Environmental Science & Policy,,,https://linkinghub.elsevier.com/retrieve/pii/S1462901118309365,,2019,10.1016/j.envsci.2018.12.029,journalArticle,,,2023-08-21 10:50:35,e8336267-2d0e-43e0-94d8-e0f0b513b58e,test2,Y4KRW354
abfa45eb-4ecc-4072-8d91-8d63efd17171,Raising public awareness about the misuse of predatory journals: One year after the “hydroxychloroquine and push-scooters accidents” hoax,Mathieu E. Rebeaud;Florian Cova;Valentin Ruggeri;Michaël Rochoy,Therapies,,,https://linkinghub.elsevier.com/retrieve/pii/S0040595721002146,,2022,10.1016/j.therap.2021.10.009,journalArticle,,,2023-08-21 10:50:35,e8336267-2d0e-43e0-94d8-e0f0b513b58e,test2,S6NYDRLA
bea7680a-35ef-4bb4-b85c-818f4c1c79af,A Framework for Articulating and Measuring Individual Learning Outcomes from Participation in Citizen Science,Tina Phillips;Norman Porticella;Mark Constas;Rick Bonney,Citizen Science: Theory and Practice,,,https://theoryandpractice.citizenscienceassociation.org/article/10.5334/cstp.126/,,2018,10.5334/cstp.126,journalArticle,,,2023-08-21 10:50:35,e8336267-2d0e-43e0-94d8-e0f0b513b58e,test2,DEWPSHRF
6c06d366-a981-4dab-b658-a15654cd28e1,Our Voice in a rural community: empowering Colombian adolescents to advocate for school community well-being through citizen science,Felipe Montes;Ana María Guerra;Diana Higuera-Mendieta;Eduardo De La Vega-Taboada;Abby C. King;Ann Banchoff;Augusto César Rodríguez Maturana;Olga L. Sarmiento,BMC Public Health,,"Abstract                            Background               Santa Ana is home to an Afro-descendant rural population of the island of Barú in Cartagena, Colombia. While a popular area for tourism, Santa Ana’s population is affected by multidimensional poverty, precarious work conditions, homelessness, broken streets and sewer systems, limited quality education, and a lack of recreation and sport spaces. While Santa Ana’s Community Action Board aims to unify efforts and resources to solve these problems, the state’s capacity to meet the requirements of the Board is limited.                                         Methods                                We evaluated the relationship between healthy lifestyles and characteristics of Santa Ana’s school using the                 Our Voice                 Citizen Science Research Method. This systemic approach combines information and communication technologies with group facilitation to empower adolescents to: 1) collect and discuss data about factors in their local environments that facilitate or hinder well-being within their school community; 2) identify relevant local stakeholders who could help to address the issues identified; and 3) advocate collectively for local improvements to support increased well-being at a community level.                                                        Results                                Eleven citizen scientists ages 13 to 17 years from the science club of Institución Educativa Santa Ana were recruited and together conducted 11 walks within the school to collect data about the facilitators and barriers to student well-being. They identified barriers to well-being related to school infrastructure, furniture, bathrooms, and sense of belonging. They then advocated with school stakeholders and reached agreements on concrete actions to address identified barriers, including fostering a culture among students of caring for school property and presenting their findings to the community action board. This methodology allowed the community to realize how students can become agents of change and take collective action when motivated by solution-oriented methodologies such as                 Our Voice.                 Project ripple effects, including greater empowerment and participation in collective actions by students, also were observed.                                                        Conclusions                                This study underscores the importance of the school’s built environment in the well-being of students in rural areas. The                 Our Voice                 method provided the opportunity to inform school-based interventions, and promoted ripple effects that expanded productive dialogue to the community level and generated systemic actions involving actors outside of the school community.",https://bmcpublichealth.biomedcentral.com/articles/10.1186/s12889-022-14559-x,,2022,10.1186/s12889-022-14559-x,journalArticle,,,2023-08-21 10:50:35,e8336267-2d0e-43e0-94d8-e0f0b513b58e,test2,KMHYPYDZ
f9902080-5286-42c8-bbc6-5c233cee8cd3,Individual- and community-level impacts of volunteer environmental monitoring: a synthesis of peer-reviewed literature,Kristine F. Stepenuck;Linda T. Green,Ecology and Society,,,http://www.ecologyandsociety.org/vol20/iss3/art19/,,2015,10.5751/ES-07329-200319,journalArticle,,,2023-08-21 10:50:35,e8336267-2d0e-43e0-94d8-e0f0b513b58e,test2,5T6UGACQ
e131cb6d-58f0-4fa9-9a9e-3c06d15f3c69,Open access and its potential impact on public health – A South African perspective,Adéle Strydom;Juanita Mellet;Jeanne Van Rensburg;Ignatius Viljoen;Anastasios Athanasiadis;Michael S. Pepper,Frontiers in Research Metrics and Analytics,,"Traditionally, access to research information has been restricted through journal subscriptions. This means that research entities and individuals who were unable to afford subscription costs did not have access to journal articles. There has however been a progressive shift toward electronic access to journal publications and subsequently growth in the number of journals available globally. In the context of electronic journals, both open access and restricted access options exist. While the latter option is comparable to traditional, subscription-based paper journals, open access journal publications follow an “open science” publishing model allowing scholarly communications and outputs to be publicly available online at no cost to the reader. However, for readers to enjoy open access, publication costs are shifted elsewhere, typically onto academic institutions and authors. SARS-CoV-2, and the resulting COVID-19 pandemic have highlighted the benefits of open science through accelerated research and unprecedented levels of collaboration and data sharing. South Africa is one of the leading open access countries on the African continent. This paper focuses on open access in the South African higher education research context with an emphasis on our Institution and our own experiences. It also addresses the financial implications of open access and provides possible solutions for reducing the cost of publication for researchers and their institutions. Privacy in open access and the role of the Protection of Personal Information Act (POPIA) in medical research and secondary use of data in South Africa will also be discussed.",https://www.frontiersin.org/articles/10.3389/frma.2022.975109/full,,2022,10.3389/frma.2022.975109,journalArticle,,,2023-08-21 10:50:35,e8336267-2d0e-43e0-94d8-e0f0b513b58e,test2,HELFX3JQ
cd26cd7b-9de7-4fe0-86ab-b7fdd0ef3993,Trusting on the shoulders of open giants? Open science increases trust in science for the public and academics,Hyunjin Song;David M Markowitz;Samuel Hardman Taylor,Journal of Communication,,"Abstract             Researchers often focus on the benefits of adopting open science, yet questions remain whether the general public, as well as academics, value and trust studies consistent with open science compared to studies without open science. In three preregistered experiments (total N = 2,691), we find that the general public perceived open science research and researchers as more credible and trustworthy than non-open science counterparts (Studies 1 and 2). We also explored if open science practices compensated for negative perceptions of privately-funded research versus publicly-funded research (Study 2), although the evidence did not support this hypothesis. Finally, Study 3 examined how communication scholars perceive researchers and their work as a function of open science adoption, along with publication outlet (e.g., high-prestige vs. low-prestige journals). We observed open science research was perceived more favorably than non-open science research by academics. We discuss implications for the open science movement and public trust in science.",https://academic.oup.com/joc/article/72/4/497/6623479,,2022,10.1093/joc/jqac017,journalArticle,,,2023-08-21 10:50:35,e8336267-2d0e-43e0-94d8-e0f0b513b58e,test2,4GZGF6WV
eb84cd62-1d28-4340-8dfc-563b0332df2e,Validity and Reliability of Drainage Infrastructure Monitoring Data Obtained from Citizen Scientists,Isaac C. Oti;Nasir G. Gharaibeh;Marccus D. Hendricks;Michelle A. Meyer;Shannon Van Zandt;Jaimie Masterson;Jennifer A. Horney;Philip Berke,Journal of Infrastructure Systems,,,https://ascelibrary.org/doi/10.1061/%28ASCE%29IS.1943-555X.0000495,,2019,10.1061/(ASCE)IS.1943-555X.0000495,journalArticle,,,2023-08-21 10:50:35,e8336267-2d0e-43e0-94d8-e0f0b513b58e,test2,RQGYJNGW
a0ad9dee-25a5-4255-bfba-18915f3e7b41,What do people benefit from a citizen science programme? Evidence from a Rwandan citizen science programme on malaria control,Domina Asingizwe;P. Marijn Poortvliet;Arnold J. H. Van Vliet;Constantianus J. M. Koenraadt;Chantal M. Ingabire;Leon Mutesa;Cees Leeuwis,Malaria Journal,,"Abstract                            Background               Malaria control remains a challenge globally and in malaria-endemic countries in particular. In Rwanda, a citizen science programme has been set up to improve malaria control. Citizens are involved in collecting mosquito species and reporting mosquito nuisance. This study assessed what people benefit from such a citizen science programme. The analysis was conducted on how the citizen science programme influenced perceptions and behaviour related to malaria control.                                         Methods               This study employed a mixed-methods approach using dissemination workshops, a survey, and village meetings as the main data collection methods. Dissemination workshops and village meetings involved 112 volunteers of the citizen science programme and were conducted to explore: (1) the benefits of being involved in the programme and (2) different ways used to share malaria-related information to non-volunteers. The survey involved 328 people (110 volunteers and 218 non-volunteers) and was used to compare differences in malaria-related perceptions and behaviour over time (between 2017 and 2019), as well as between volunteers and non-volunteers.                                         Results               Malaria-related perceptions and behaviour changed significantly over time (between 2017 and 2019) and became favourable to malaria control. When the findings were compared between volunteers and non-volunteers, for perceptions, only perceived self-efficacy showed a significant difference between these two groups. However, volunteers showed significantly more social interaction, participation in malaria-related activities at the community level, and indoor residual spraying (IRS) acceptance. In addition, both volunteers and non-volunteers reported to have gained knowledge and skills about the use of malaria control measures in general, and mosquito species in particular among volunteers.                                         Conclusion               The reported knowledge and skills gained among non-volunteers indicate a diffusion of the citizen science programme-related information in the community. Thus, the citizen science programme has the potential to provide individual and collective benefits to volunteers and society at large.",https://malariajournal.biomedcentral.com/articles/10.1186/s12936-020-03349-8,,2020,10.1186/s12936-020-03349-8,journalArticle,,,2023-08-21 10:50:35,e8336267-2d0e-43e0-94d8-e0f0b513b58e,test2,7C3RUWXD
8f78e7df-5cb2-4f93-ab92-8361cfab288c,How can we transform citizens into ‘environmental agents of change'? Towards the citizen science for environmental citizenship (CS4EC) theoretical framework based on a meta-synthesis approach,Andreas Hadjichambis;Demetra Paraskeva-Hadjichambi;Yiannis Georgiou;Anastasia Adamou,"International Journal of Science Education, Part B",,,https://www.tandfonline.com/doi/full/10.1080/21548455.2023.2199129,,2023,10.1080/21548455.2023.2199129,journalArticle,,,2023-08-21 10:50:35,e8336267-2d0e-43e0-94d8-e0f0b513b58e,test2,88DW65I2
c128ce77-ac9e-4a2a-b87e-873a6d83a56f,Whose Infrastructure? Towards Inclusive and Collaborative Knowledge Infrastructures in Open Science,Angela Okune;Rebecca Hillyer;Denisse Albornoz;Alejandro Posada;Leslie Chan,"22nd International Conference on Electronic ",,,https://hal.archives-ouvertes.fr/hal-01816808v1,,2018,10.4000/proceedings.elpub.2018.31,conferencePaper,,,2023-08-21 10:50:35,e8336267-2d0e-43e0-94d8-e0f0b513b58e,test2,AV49DJXV
01c60c67-e119-45aa-bf1a-7faa1c6981fe,Towards Open Collaborative Health Informatics - The Role of Free/Libre Open Source Principles: Contribution of the IMIA Open Source Health Informatics Working Group,T. Karopka;H. Schmuhl;A. Marcelo;J. Dal Molin;G. Wright,Yearbook of Medical Informatics,,"Summary             To analyze the contribution of Free/Libre Open Source Software in health care (FLOSS-HC) and to give perspectives for future developments.             The paper summarizes FLOSS-related trends in health care as anticipated by members of the IMIA Open Source Working Group. Data were obtained through literature review and personal experience and observations of the authors in the last two decades. A status quo is given by a frequency analysis of the database of Medfloss.org, one of the world’s largest platforms dedicated to FLOSS-HC. The authors discuss current problems in the field of health care and finally give a prospective roadmap, a projection of the potential influences of FLOSS in health care.             FLOSS-HC already exists for more than 2 decades. Several projects have shown that FLOSS may produce highly competitive alternatives to proprietary solutions that are at least equivalent in usability and have a better total cost of ownership ratio. The Medfloss.org database currently lists 221 projects of diverse application types.             FLOSS principles hold a great potential for addressing several of the most critical problems in health care IT. The authors argue that an ecosystem perspective is relevant and that FLOSS principles are best suited to create health IT systems that are able to evolve over time as medical knowledge, technologies, insights, workflows etc. continuously change. All these factors that inherently influence the development of health IT systems are changing at an ever growing pace. Traditional models of software engineering are not able to follow these changes and provide up-to-date systems for an acceptable cost/value ratio. To allow FLOSS to positively influence Health IT in the future a ""FLOSS-friendly"" environment has to be provided. Policy makers should resolve uncertainties in the legal framework that disfavor FLOSS. Certification procedures should be specified in a way that they do not raise additional barriers for FLOSS.",http://www.thieme-connect.de/DOI/DOI?10.1055/s-0038-1638740,,2011,10.1055/s-0038-1638740,journalArticle,,,2023-08-21 10:50:35,e8336267-2d0e-43e0-94d8-e0f0b513b58e,test2,A7G4F79B
4f26e4e1-fa80-4aae-8fe5-49fa1f7fb7b2,The possibilities of Open Science for knowledge transfer in the science-policy interface,Arko Olesk;Esta Kaal;Kristel Toom,Journal of Science Communication,,"This paper explores the possible role of Open Science in the knowledge transfer between research and policy, focusing on its potential use by scientific councillors at Estonian ministries. Qualitative interviews with scientific councillors show that they perceive their role as intermediaries between research and policy and focus their work on improving the quality of research commissioned by their ministry. This process, for them, involves using existing academic articles and datasets to which, however, they lack official access. We show that Open Science can contribute to knowledge transfer if there are knowledge brokers in public sector organizations.",https://jcom.sissa.it/article/pubid/JCOM_1803_2019_A03/,,2019,10.22323/2.18030203,journalArticle,,,2023-08-21 10:50:35,e8336267-2d0e-43e0-94d8-e0f0b513b58e,test2,5AZ2W7UI
ed00afa1-d8c3-4d79-8861-184aa40875d6,A Perspective on Extreme Open Science: Companies Sharing Compounds without Restriction,David H. Drewry;Carrow I. Wells;William J. Zuercher;Timothy M. Willson,SLAS Discovery,,,https://linkinghub.elsevier.com/retrieve/pii/S2472555222067831,,2019,10.1177/2472555219838210,journalArticle,,,2023-08-21 10:50:35,e8336267-2d0e-43e0-94d8-e0f0b513b58e,test2,UPGR3IKP
2d2e7c9d-abfd-4715-b3ca-0cd90faa8e0f,The Role of FAIR Data towards Sustainable Agricultural Performance: A Systematic Literature Review,Basharat Ali;Peter Dahlhaus,Agriculture,,"Feeding a growing global population requires improving agricultural production in the face of multidimensional challenges; and digital agriculture is increasingly seen as a strategy for better decision making. Agriculture and agricultural supply chains are increasingly reliant on data, including its access and provision from the farm to the consumer. Far-reaching data provision inevitably needs the adoption of FAIR (Findable, Accessible, Interoperable, and Reusable) that offer data originators and depository custodians with a set of guidelines to safeguard a progressive data availability and reusability. Through a systematic literature review it is apparent that although FAIR data principles can play a key role in achieving sustainable agricultural operational and business performance, there are few published studies on how they have been adopted and used. The investigation examines: (1) how FAIR data assimilate with the sustainability framework; and (2) whether the use of FAIR data by the agriculture industry, has an impact on agricultural performance. The work identifies a social science research gap and suggests a method to guide agriculture practitioners in identifying the specific barriers in making their data FAIR. By troubleshooting the barriers, the value propositions of adopting FAIR data in agriculture can be better understood and addressed.",https://www.mdpi.com/2077-0472/12/2/309,,2022,10.3390/agriculture12020309,journalArticle,,,2023-08-21 10:50:35,e8336267-2d0e-43e0-94d8-e0f0b513b58e,test2,AFFDBDAZ
5001a79a-ecf1-453d-b79c-60fd8c510dfc,SDG 13-Climate Action & Open Science: Accelerating Practices,Injy Johnstone,Journal of Science Policy & Governance,,"The Sustainable Development Goals (SDGs) and open science are symbiotic processes. No SDG reveals this connection more strongly than SDG 13-Climate Action. This perspective uses the SDGs as a lens to explore open science practices and prospects. It illustrates, through the concept of Net-Zero, how open science has been an accelerator of SDG 13-Climate Action. It also shows how open science can be further advanced in the context of SDG 13, discussing related SDGs such as Goal 9-Industry, Innovation and Infrastructure; Goal 16-Peace, Justice, and Strong Institutions; and Goal 17-Partnerships for the Goals. In these ways, this perspective describes opportunities for open science and SDG-Climate Action to support and accelerate one another.",https://www.sciencepolicyjournal.org/article_1038126_jspg210206.html,,2022,10.38126/JSPG210206,journalArticle,,,2023-08-21 10:50:35,e8336267-2d0e-43e0-94d8-e0f0b513b58e,test2,Z6L6XGKD
f39271e5-2c30-43e0-ab29-01186871c96d,Enhancing citizen contributions to biodiversity science and public policy,D. Couvet;F. Jiguet;R. Julliard;H. Levrel;A. Teyssedre,Interdisciplinary Science Reviews,,,http://www.tandfonline.com/doi/full/10.1179/030801808X260031,,2008,10.1179/030801808X260031,journalArticle,,,2023-08-21 10:50:35,e8336267-2d0e-43e0-94d8-e0f0b513b58e,test2,FJDM7NCC
d434cf1a-f05f-4140-94aa-7d0a5ec735de,Validity of altmetrics data for measuring societal impact: A study using data from Altmetric and F1000Prime,Lutz Bornmann,Journal of Informetrics,,,https://linkinghub.elsevier.com/retrieve/pii/S1751157714000881,,2014,10.1016/j.joi.2014.09.007,journalArticle,,,2023-08-21 10:50:35,e8336267-2d0e-43e0-94d8-e0f0b513b58e,test2,BHQJF7ZI
